"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,REWARD_DETAILS,SYMBOL,1,varchar,10,PRIMARY KEY,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,REWARD_DETAILS,SYMBOL,1,varchar,10,FOREIGN KEY,CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,CRYPTO,SYMBOL
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,REWARD_DETAILS,EMISSION_TYPE,2,varchar,50,FOREIGN KEY,CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,BLOCK_REWARD_EMISSION_TYPE,TYPE
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,REWARD_DETAILS,EMISSION_TIME,3,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,REWARD_DETAILS,STARTING_TIME_BLOCK_REWARD,4,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,REWARD_DETAILS,CURRENT_BLOCK_REWARD,5,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,REWARD_DETAILS,BLOCK_REWARD_TIME,6,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOP_BROKERAGE,YEAR,1,year,,PRIMARY KEY,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOP_BROKERAGE,YEAR,1,year,,FOREIGN KEY,CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOTAL_USER_DISTRIBUTION,YEAR
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOP_BROKERAGE,BROKERAGE_NAME,2,varchar,200,PRIMARY KEY,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOP_BROKERAGE,BROKERAGE_NAME,2,varchar,200,FOREIGN KEY,CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,BROKERAGE,NAME
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOP_BROKERAGE,TOTAL_MARKET_CAP,3,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOP_BROKERAGE,MARKET_SHARE,4,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOP_BROKERAGE,TOTAL_USER,5,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOTAL_USER_DISTRIBUTION,YEAR,1,year,,PRIMARY KEY,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOTAL_USER_DISTRIBUTION,ASIA_USER,2,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOTAL_USER_DISTRIBUTION,NORTH_AMERICA_USER,3,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOTAL_USER_DISTRIBUTION,AMERICA_USER,4,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOTAL_USER_DISTRIBUTION,AFRICA_USER,5,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOTAL_USER_DISTRIBUTION,EUROPE_USER,6,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOTAL_USER_DISTRIBUTION,OCEANIA_USER,7,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOTAL_USER_DISTRIBUTION,TOTAL_USER_IN_WORD,8,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,TOTAL_USER_DISTRIBUTION,TOTAL_MARKET_CAP,9,decimal,,,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,USER_AMOUNT_IN_BANNED_COUNTRY,YEAR,1,year,,PRIMARY KEY,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,USER_AMOUNT_IN_BANNED_COUNTRY,COUNTRY_CODE,2,varchar,50,PRIMARY KEY,,,
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,USER_AMOUNT_IN_BANNED_COUNTRY,COUNTRY_CODE,2,varchar,50,FOREIGN KEY,CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,COUNTRY,COUNTRY_CODE
"",CRYPTO_MARKET_ANALYSIS_PROJECT_DATABASE,USER_AMOUNT_IN_BANNED_COUNTRY,USER_AMOUNT,3,decimal,,,,,
